,id,title,context,question,answers
4224,6548276-1-2,인피니티_M,"2005년에 풀 모델 체인지를 거쳤다. 2004년에 출시된 닛산 푸가(Y50)의 인피니티 버전으로, V6 3.5ℓ VQ35DE 가솔린 엔진과 V8 4.5ℓ VK45DE 가솔린 엔진이 장착되었다. 이 때문에 Q45 구매층까지 흡수하여 Q45가 일찍 단종하게 되었다. 미국의 컨슈머 리포트와 파퓰러 메카닉스 잡지, TV 프로그램인 모터 위크 등에서 렉서스와 BMW, 메르세데스-벤츠, 아우디 등의 경쟁 차종을 제쳐 최고의 평가를 얻었다. 2007년에 페이스 리프트를 거쳐 디자인이 소폭 변경되었고, V8 4.5ℓ VK45DE 가솔린 엔진 장착 사양에 4륜구동이 적용된 M45x가 추가되었다. 2008년에는 V6 3.5ℓ VQ35HR 가솔린 엔진이 새롭게 장착되어 후륜구동에 한하여 7단 자동변속기가 조합되었고, 그 외에는 5단 자동변속기가 계속 조합되었다. 중국에서는 일본에서와 같은 닛산 푸가로 판매되고 있었으나, 2007년에 인피니티 런칭에 따라 이관되었다. 대한민국에서는 2005년부터 공식 수입되기 시작하였다.",인피니티 M이 대한민국에서 공식 수입되기 시작한 해는?,"{'text': ['2005년'], 'answer_start': [489]}"
4227,6577756-0-2,대한민국_육군사관학교,"남조선국방경비대가 창설되면서 경비사관의 양성을 목적으로 태릉에 설치되었고, 초대교장은 이형근(李亨根) 참령(參領：지금의 소령)이 맡았다. 군사교육 초기에는 일본식이 많이 혼재해 있었는데 점점 미 군사고문단의 교육 프로그램에 따라 미국식으로 바뀌었다. 1~9기까지는 군경력자들이 입교하여 단기 교육으로 임관했다. 1949년 10기(생도 1기)부터 정규과정으로 2년제 교육실시 방침을 세웠으나, 장교수급 문제로 1년으로 단축되었고, 그나마 한국전쟁의 발발로 많은 동기생을 전쟁터에서 잃은채 1950년 7월 10일 대전에서 소위(少尉)로 임관했다. 1950년 6월 1일 첫 정규 4년제 사관생도들을 모집하여, 333명의 생도들이 입교했으나, 입교 24일만인 1950년 6월 25일 한국전쟁이 발발하자, 임관전인 생도1기생들과 포천방면의 북한군을 방어하다가, 많은 동기생을 잃었다, 이후, 사관학교가 일시폐교함에 따라 육군종합학교에서 훈련을 받고 단기 소위로 임관하였다.",남조선국방경비대가 첫 정규 4년제 사관생도를 모집한 시기는?,"{'text': ['1950년 6월 1일'], 'answer_start': [304]}"
4234,6485875-0-2,대한민국_국군_특수부대,"한국 전쟁동안 활약한 KLO부대와 각종 유격대들은 8240 부대로 통합되었다가 1953년 휴전을 맞아 같은 해 8월에 국방부 제8250부대로 통합되었다. 이듬해 1월에 육군 직할대로 예속되었고, 이때까지도 제8250부대를 떠나지 않고 계속 남아 있던(즉 정식 직업군인이 되기를 원했던) 소속 대원들에게 대한민국 육군 군번과 계급이 정식으로 부여하였다. 이후 제8250부대는 해체되었고 소속 부대원들은 육군의 여러 부대들로 배치되었다. 1958년 4월 1일 육군 본부 특전감실에서 군에 남은 전 제8250부대원들(전 KLO부대원들과 각종 유격대원들)을 소집하여 백문오 대령의 지휘 아래 제1 전투단 제7725부대를 창설했다. 제1 전투단 창설요원들은 1958년 4월 15일부터 일본 오키나와현에 주둔하고 있는 미국 육군 특수부대인 제1특전단으로 파견가서 공수교육과 특수전교육을 위탁교육 받았고, 귀국 후엔 이들중 일부가 교관 또는 조교 요원이 되어 이후 새로 전입해온 신입 대원들을 대상으로 자체적인 공수훈련과 특수전훈련을 실시하였다. 이 부대는 이듬해인 1959년에 제1공수특전단으로 개편하였다.",전 제8250부대원들로 1958년 창설된 제1 전투단 제7725부대는 이듬해 1959년 개편된다. 그 부대명은?,"{'text': ['제1공수특전단'], 'answer_start': [541]}"
4241,6564111-2-2,크산텐의_노르베르토,"1119년 10월 랭스 교회회의에서 교황 갈리스토 2세는 노르베르토에게 프랑스 라온에 수도회를 설립할 것을 요청하였다. 그리하여 1120년 예수 성탄 대축일에 노르베르토는 프레몽트레회 의전수도회를 창설하였다. 노르베르토는 라온 교구장 주교에게 하사받은 프레몽트레라는 이름의 숲 속 계곡을 거주지로 선택하였다. 그의 첫 제자 13명 중에는 포세스의 복자 위그, 성 에버모드, 니벨레스의 안토니오, 라온의 랄프 등도 포함되어 있었다. 다음해에 그의 공동체는 40명으로 늘어났다. 그들은 모두 수도자로 서원하고 프레몽트레회를 창설하였다. 이 신생 수도회는 나무와 진흙으로 오두막을 짓고 살았다. 당초에 그들은 성 요한 세례자 경당 인근에 수도회 본원을 짓기로 계획을 세웠지만, 곧 많은 수의 서원자가 들어오게 되면서 큰 성당과 수도원을 세우게 되었다. 노르베르토는 성당 안에 봉안할 성유해들을 얻기 위해 쾰른으로 가게 되었는데, 꿈 속에서 성녀 우르술라와 그녀의 동지들, 성 제레온, 기타 순교자들을 만나 그들에게 성유해가 매장된 장소의 위치를 듣고 발견했다고 전해진다. 1125년 교황 호노리오 2세는 프레몽트레회의 규칙석을 인가하였다.",노르베르토는 몇년도에 프레몽트레회 의전수도회를 창설 하였나?,"{'text': ['1120년'], 'answer_start': [72]}"
4246,6564111-4-2,크산텐의_노르베르토,"1134년 6월 6일 노르베르토가 마그데부르크에서 선종하자 주교좌 성당 의전사제단과 성 마리아 대수도원 의전사제단 모두 노르베르토의 유해를 요구하였다. 이에 양측은 로타르 3세에게 중재를 요청하였으며, 로타르 3세는 최종적으로 프레몽트레회 대수도원의 손을 들어주었다. 1524년 마르틴 루터가 오게 되면서 마그데부르크는 프로테스탄트의 영향력 아래 놓이게 되었다. 이에 수세기에 걸쳐 프라하의 스트라호프 수도원은 성인의 유해를 가져가려는 시도를 하였으나 번번이 실패로 끝났다. 그러다가 페르디난트 2세가 이끈 군대의 힘을 빌어 프로테스탄트군을 수차례 격파한 끝에 비로소 유해를 양도받아 프라하로 이장되어 오늘날까지 이르고 있다. 현재 노르베르토의 유해는 전면이 유리로 된 무덤에 오토 아이콘 형태로 전시되어 있다.",노르베르토의 유해를 가져가기로 결정된 곳은?,"{'text': ['프레몽트레회 대수도원'], 'answer_start': [127]}"
4249,6531845-0-2,서울전차,"서울전차 설치는 대한제국의 전기 도입 사업의 부대사업으로 이루어졌다. 1898년에 경성(지금의 서울) 일대의 전력공급권 사업권을 취득하고 한성전기회사(漢城電氣會社)를 개업한 콜브란(H. Collbran)과 보스트위크(H.R. Bostwick)가 전력의 주요 소요처로서 전차 부설을 검토하였다. 이러한 전차의 도입 과정에서 콜브란 등은 고종황제의 홍릉 행차시에 신하를 다수 동행해야 함으로 인한 재정 낭비와 불편함을 전차로 해결할 수 있다고 설득하여 그 허가를 얻고, 황실의 투자까지 받았다고 한다. 이들은 계약이 체결되자 일본인 기술자를 불러들여 공사를 시작하고, 서대문에서 종로, 동대문을 거쳐 청량리에 이르는 5마일(약 8 km) 길이의 단선궤도 및 전차선을 설치하였다. 전차 철도를 개설하는 예식은 1898년 9월 15일 오후 4시에 흥화문 앞에서 거행되었다.",1989년 콜보란과 보스트위크가 설립한 회사는?,"{'text': ['한성전기회사'], 'answer_start': [77]}"
4254,6531845-3-2,서울전차,'고종과 한미전기주식회사'(고승제 저)에서는 당시 상황을 다음과 같이 정리하고 있다. 한성전기회사는 수익원을 개척하는 긴급대책으로 1901년 1월까지 전차 노선을 종로에서 남대문을 거쳐 용산에 이르기까지 확장했다. 이처럼 사업규모가 확대됨에 따라서 외자를 도입하는 길을 열 수밖에 없었다. 그리하여 코네티컷주에 있는 미들섹스(Middlesex)지방의 세이브루크(Saybrook)시에 있는 엠파이어 트리스트라는 금융회사에서 30만달러를 도입하기로 했다. 이 차관의 도입은 고종의 내략을 얻고자 한 처사이었으나 한성전기회사에 심각한 변화를 가져오고 말았다. 30만달러의 차관을 도입하기 위해서는 미국회사의 자격을 갖추어야만 했다. 그리하여 1904년에 한성전기회사라는 상호는 사라져 버리고 한미전기주식회사(American Korean Electric Co)가 탄생하지 않을 수 없게 되었다.,미국회사의 자격을 갖춰야 했던 한성전기회사가 새롭게 바꾼 상호는?,"{'text': ['한미전기주식회사'], 'answer_start': [384]}"
4261,6531845-8-2,서울전차,"결국, 시민의 이동권 문제에 관한 논란이 상존하고 있었음에도 불구하고, 서울전차도 세계적 전차 폐지 흐름에 따라 철거 방안이 가시화되었다. 1966년 김현옥 서울시장에 의해 교통난 해소 방안이 결정되었는데, 장기적으로 지하철 건설을 통해 해결한다는 구상하에 철거가 결정되기에 이른다. 이러한 결정은 급격하게 이루어졌으나 실질적인 준비는 제대로 이루어지지 않았으며, 이로 인해 노조의 반발 등 상당한 난항을 겪었다고 한다. 1966년 6월 1일부터 전차사업이 한국전력(1961년에 경성전기 등 3사가 합병하여 설립)에서 서울시로 이관되었으며, 이후 1966년 9월 30일에 세종로 지하도 공사 착공과 동시에 남대문~효자동간 및 서대문~종로네거리 간의 전차 운행이 중단되었다. 이후 남대문~효자동간의 노선은 존슨 미국대통령의 방문을 위한 도로 정비로 인해 콘크리트를 바로 궤도에 덧씌워버려 사실상 운행이 불가능하게 되었다.",한국전력에서 서울시로 전차사업이 이관된 날짜는?,"{'text': ['1966년 6월 1일'], 'answer_start': [236]}"
4264,6493995-0-2,라스베이거스,"라스베이거스(영어: Las Vegas, 문화어: 라쓰베이거쓰) 또는 라스베가스는 미국 남서부 사우스웨스트 네바다 주 남부 사막 가운데에 있는 도시이자 최대도시 이다. 클라크 군에 위치해 있다. 세계적으로 잘 알려진 카지노가 많은 관광과 도박의 도시이며, 결혼과 이혼 수속이 간단한 곳으로도 잘 알려져 있다. 전력은 후버 댐에서 공급받으며 상수도 물은 콜로라도강에서 얻고 있다. 라스베이거스는 1905년 5월 15일 사막 위에 세워졌다. 그리고 6년 뒤에 도시로 정식 등록되었다. 미국에서 애틀랜틱 시티와 함께 도박이 허용된 대표적인 도시이다. 네바다 주는 타주와는 다르게 주 내 모든 곳에서 도박이 허용된다. 라스베이거스는 엔터테인먼트의 세계적인 메카로 발전되었으며 2016년도 일년간 찾아온 관광객은 4천2백만명에 달했다.",2016년 기준으로 라스베이거스에 찾아온 관광객의 숫자는?,"{'text': ['4천2백만명'], 'answer_start': [393]}"
4267,6493995-1-2,라스베이거스,"도시의 인구는 1990년에 거의 260,000명, 2000년에 거의 480,000명으로 늘어났다. 라스베이거스의 인구 증가에 의하여 도시의 큰 문제가 된 것이 1인당 사용하는 큰 물의 양이었다. 대도시권에서 쓰이는 미드 호와 콜로라도 강에서 끌어들인 물이 충분히 번영을 이루지 못하였다. 군과 도시의 정부들은 물자원 개방과 물의 새로운 성분을 찾는 남네바다 물 사업기관으로부터 도움을 받았다. 하지만 현재 물부족 현상은 일어나지 않고 있다. 자율적으로 약간의 제한을 할 뿐이고 물 부족이 심각한 것은 오히려 캘리포니아주이다. 2017년 도시인구는 62만명으로 추정되며 도시주변을 포함하는 Clark County 인구는 2백만을 넘는다. 매년 관광객은 연간 4천만명이 방문하고 있고, 소득세와 법인세가 없어 경제적으로 매우 풍요롭다.",라스베가스는 소득세와 무엇이 없어 경제적으로 풍요로운가?,"{'text': ['법인세'], 'answer_start': [387]}"
4270,6493995-2-2,라스베이거스,"라스베이거스에 있는 써든네바다대학(College of Southern Nevada)은 등록학생수로 볼때 미국에서 세번쩨로 큰 커뮤니티 칼레지(community college)이다. 라스베이거스 스트립 동쪽에 있는 네바다대학교 라스베이거스(University of Nevada, Las Vegas(UNLV))가 네바다주에서 가장 큰 주립대학교이며 연구중심의 대학(research-intensive university)이다. 2016년도 등록학생수는 29,702명이었다. 이 대학에 있는 윌리엄 하라(William F Harrah)의 호텔경영대학은 서비스(호스피타리디 프로그램)(Hospitality Program)분야에서 전국내지 세계적으로 가장 높은 랭킹을 유지하고 있다. 치과대학과 법과대학도 있다. UNLV의 스포츠센터인 토머스 맥센터는 스포츠 운동외에도 여러가지 이벤트를 기획하고 운영하는데 적극적이다. 예를 들면 2016년 대통령선거 기간에 대선후보자 토론회(Debate)를 주최했고 클린턴 전 대통령과 소련의 미하일 고르바초프의 강의 시리스를 주최한 것도 그중 한 이벤트였다. 72개국에서 온 외국학생수는 1,185명(2017)이다. 지금까지의 졸업생 현항을 보면 총 11만2천명인데 여성 졸업생이 6만3천명으로 남성 졸업생 4만8천명보다 더 많은 수자이다. 네바다 대학교출신으로 라스베이거스 출신의 모델 아리아니 설레스트가 있다.",모델 아리아니 셀레스트가 졸업한 대학교는?,"{'text': ['네바다 대학교'], 'answer_start': [654]}"
