id,subject,question,choices,answer
77,us_history,'불가촉천민'은 누구인가요?,"['1919년 월드시리즈에 출전한 시카고 화이트삭스 야구 선수들', '알 카포네를 위해 일했던 조직 범죄자', '성 발렌타인 데이 학살에 연루된 살인범들', '어니스트 헤밍웨이의 소설 속 인물들', '금지 규정 위반과 관련된 사건을 담당한 FBI 형사']",5
78,us_history,플래퍼의 특징은 다음과 같습니다:,"['단발머리', '짧은 치마', '스포츠 참여', '정치 활동', '흡연']",4
79,us_history,대공황의 원인 중 다음을 제외한 모든 것이 대공황의 원인이었습니다:,"['마진 매수', '주가의 잦은 변동', '광범위한 은행 장애', '후버빌의 존재는', '광범위한 비즈니스 실패']",4
80,us_history,다음 중 미래에 다시는 대공황이 일어나지 않도록 하기 위한 뉴딜 정책은?,"['연방 예금 보험 공사', '농장 신용 관리', '테네시 밸리 당국', '공공 사업 관리', '민간인 보호 봉사단']",1
81,us_history,더스트 볼에서 캘리포니아로 일자리를 찾아 서부로 이주한 후 대부분의 농부들은,"['좋은 일자리를 찾아 곧 번영을 되찾았습니다.', '저임금 일자리를 놓고 자신과 같은 수천 명과 경쟁합니다.', '부당한 근무 조건에 항의하다 체포됨', '일자리를 찾기 위해 멕시코로 국경을 넘은', '재배자 협회와의 싸움을 위해 백악관에 도움을 청원했습니다.']",2
82,us_history,1940년 말까지 다음 국가를 제외한 모든 국가가 추축국의 통제하에 있었습니다:,"['폴란드', '소련', '프랑스', '이탈리아', '네덜란드']",2
83,us_history,다음은 모두 태평양에서 미국이 승리한 것들입니다:,"['Bataan', '과달카날', '산호 바다', 'Midway', '솔로몬 제도']",1
84,us_history,다음 중 렌트 리스 법의 목적은 무엇인가요?,"['중국의 영토 보전을 보장하기 위해', '루즈벨트의 세 번째 대통령 임기 출마를 허용하기 위해', '영국 및 일본 해군의 규모에 제한을 설정하려면 다음과 같이 하세요.', '연합국의 전쟁 목표를 설명하기 위해', '영국과 다른 연합국을 방어하기 위한 군사 지원 제공']",5
85,us_history,벌지 전투는 연합군 병력이,"['북아프리카 침공', '독일 서부 국경에 접근', '이탈리아에서 독일군과 싸웠습니다.', '노르망디 해변에 상륙한', '이오지마에서 일본군과 싸웠습니다.']",2
86,us_history,다음 중 트루먼 대통령이 일본에 원자폭탄을 투하하기로 결정한 이유는 무엇입니까?,"['그는 필리핀을 일제 강점기로부터 해방시키고 싶었습니다.', '그는 일본의 미국 침략을 두려워했습니다.', '그는 폭격이 전쟁을 단축하고 미국인의 생명을 구할 수 있다고 믿었습니다.', '그는 영국인들에게 미국의 힘을 보여주고 싶었습니다.', '그는 일본의 모든 도시를 파괴하고 싶었습니다.']",3
87,us_history,포츠담 회의는 다음을 제외한 모든 사항을 제공했습니다:,"['독일을 4개의 점령 지역으로 나눈 것', '동맹국에 대한 배상금 지급', '소비에트 정부 재편', '폴란드가 주장했던 독일 영토를 유지할 수 있다는 것을 인정했습니다.', '독일 경제를 농업과 경공업으로 전환하는 데 기여했습니다.']",3
88,us_history,다음 중 유엔군이 처음으로 사용하게 된 계기는 무엇인가요?,"['소련과 미국 사이의 긴장감', '소련과 미국 간의 핵 군비 경쟁', '북한의 남한 침공', '나치 관리들의 범죄를 재판에 회부하기 위한 국제적 합의', '미국의 반공주의 히스테리']",3
89,us_history,마셜 플랜의 주요 목적은 다음과 같습니다.,"['서유럽의 민주적 정부 재건', '영국과 영국 제국에 군사 지원 제공', '유럽 국가에 재건을 위한 재정 지원 제공', '일본의 도시와 경제 재건 지원', '세계에서의 미국의 영향력 증대']",3
90,us_history,1940년에서 1960년 사이에 미국의 인종 관계에서 다음과 같은 진전이 이루어진 것은 예외입니다:,"['브라운 대 교육위원회 사건에서 미국 대법원은 분리된 공립학교가 위헌이라고 선언했습니다.', '대중교통이 분리되었습니다.', '메이저리그 야구가 분리되었습니다.', '중국인 배제법이 폐지되었습니다.', '의결권 법안이 통과되었습니다.']",5
91,us_history,1964년 민권법에는 다음 조항을 제외한 모든 조항이 있습니다:,"['고용 시 인종, 성별, 종교, 민족에 따른 차별을 금지했습니다.', '특정 유권자 등록 제한을 제거했습니다.', '모든 공공장소에서 분리를 불법으로 규정했습니다.', '이 법안은 연방 정부가 분리 정책을 시행하지 않은 공립학교를 고소할 수 있도록 허용했습니다.', '연방 정부와 군대를 통합했습니다.']",5
92,us_history,쿠바 미사일 위기는 다음과 같이 끝났습니다.,"['소련은 미국 미사일이 터키 내 기지에서 철수하면 쿠바에서 미사일을 철수하기로 합의했습니다.', '케네디 대통령은 미 해군에게 쿠바로 향하는 소련 함선을 돌려보내라고 명령했습니다.', 'CIA가 후원한 쿠바 망명자들의 쿠바 침공은 피그스 만에서 패배했습니다.', '케네디 대통령 암살', '동독 정부는 서베를린 외곽에 장벽을 세웠습니다.']",1
93,us_history,시민권 운동의 특징은 다음과 같습니다:,"['차별을 금지하는 법안을 옹호합니다.', '비폭력 시위', '분리된 점심 카운터와 식당에서 앉아서 식사하기', '민권 행진 참가자에 대한 경찰의 폭력', '분리된 식당 및 기타 공공 시설에 대한 폭력적 공격']",5
94,us_history,다음을 제외한 모든 프로그램은 위대한 소사이어티의 프로그램입니다:,"['국립 여성기구', '헤드 스타트', '공영 방송 공사', '메디케어', '메디케이드']",1
95,us_history,1960년대 민권 운동의 주요 성과는 다음과 같습니다.,"['같은 일을 하는 백인과 아프리카계 미국인 근로자의 임금 평등', '남부의 아프리카계 미국인 유권자 수가 크게 증가했습니다.', '아프리카계 미국인을 위한 고등 교육에 대한 동등한 접근성', '주요 기업의 주요 직책에 아프리카계 미국인 임명', '주 의회에서 아프리카계 미국인 다수당 선출']",2
96,us_history,존슨 대통령은 1965년 다음과 같은 이유로 투표권 법안을 요구했습니다.,"['마틴 루터 킹 주니어가 암살당했습니다.', '그는 공화당 배리 골드워터 후보를 압도적인 선거로 물리쳤습니다.', '베티 프리단 등이 여성을 위한 전국 조직을 결성했습니다.', '디트로이트와 로스앤젤레스에서 인종 차별적 소요 사태가 발생했습니다.', '마틴 루터 킹 주니어가 허용한 시위 행진이 폭력에 직면했습니다.']",5
97,us_history,다음 중 베트남에 군대를 파견한 대통령은 어느 것인가요?,"['트루먼, 아이젠하워, 케네디', '아이젠하워, 케네디, 존슨, 닉슨', '존슨과 닉슨', '케네디와 존슨', 'Johnson']",2
98,us_history,다음 중 1973년 미국-북베트남 평화 협정에서 합의되지 않은 것은?,"['전쟁 포로 교환', '남베트남의 정치적 미래', '미군 철수', '남베트남에 대한 미국 군사 지원의 종말', '휴전']",2
99,us_history,미국인들이 베트남 전쟁에 반대하게 된 이유는 다음과 같습니다:,"['켄트 주와 잭슨 주 학살 사건', '펜타곤 페이퍼 발간', '캄보디아 폭격 공개', '통킹만 결의안 폐지', '텔레비전 뉴스 방송에서 보여지는 전쟁의 참상에 대한 혐오감']",4
100,us_history,닉슨의 데탕트 외교 정책은 미국과 소련 간의 관계를 개선하기 위한 것이었다.,"['베트남 북부', '캄보디아', '대만', '중국', '소련']",5
101,us_history,1973년의 '에너지 위기'는 다음과 같이 시작되었습니다.,"['아랍 국가들은 이스라엘에 우호적인 국가에 석유 수송을 거부했습니다.', '알래스카에서 석유 시추를 승인하지 않은 의회', '텍사스와 오클라호마의 석유 매장량이 고갈되기 시작했습니다.', '대중은 원자력 발전소 건설에 대한 지지를 거부했습니다.', '미국은 모든 외국산 석유 수입을 중단하기로 결정했습니다.']",1
102,us_history,워터게이트 절도범들은,"['범죄 기사를 조사하는 신문 기자', '닉슨의 불법 행위의 증거를 찾는 FBI 요원들', '민주당 사무실에서 돈을 노리는 도둑들', '닉슨의 재선 위원회에 고용된 요원들이', '공화당원들의 신용을 떨어뜨릴 증거를 찾는 민주당원들']",4
103,us_history,지미 카터 대통령은 다음과 같은 평화 협정 체결을 도왔습니다.,"['팔레스타인 및 이스라엘', '이스라엘과 이집트', '이집트 및 요르단', '이라크 및 쿠웨이트', '동독과 서독']",2
104,us_history,냉전은 주로 다음과 같은 이유로 종식되었습니다.,"['독일군이 베를린 장벽을 파괴하다', '소련의 지도자 미하일 고르바초프가 새로운 정책을 도입했습니다.', '미국은 베트남에서 공산주의를 물리쳤습니다.', '미국은 니카라과에 반군을 창설했습니다.', '폴란드 노동자들이 연쇄 파업을 벌였습니다.']",2
105,us_history,1991년 걸프전은 이라크의 해방을 위해 싸웠습니다.,"['이란', '이스라엘', '쿠웨이트', '사우디 아라비아', '니카라과']",3
106,us_history,빌 클린턴 대통령은 의회 선거에서 패배를 겪었습니다.,"['미국의 대부분 민간 의료 보험 시스템을 개혁하기 위해 노력했습니다.', '연방 정부의 재정 적자를 줄이려는 시도', '공공 부조 수혜자에게 엄격한 요건을 부과하려고 시도했습니다.', '기업이 가족 의료 응급 상황에 대처하기 위해 근로자에게 무급 휴가를 제공하도록 의무화하는 법안 통과를 요구했습니다.', '앨 고어 상원의원을 부통령으로 선택했습니다.']",1
107,us_history,2000년 대통령 선거는 다음과 같이 결정되었습니다.,"['플로리다에서 재검표 결과 부시가 대중 투표에서 승리한 것으로 나타났습니다.', '대법원에서 선거인단 투표 재검표 명령이 내려졌습니다.', '플로리다의 재검표는 대법원에 의해 금지되어 사실상 부시가 대통령이되었습니다.', '전국적으로 재검표한 결과 고어가 패자가 된 것으로 나타났습니다.', '공화당은 플로리다에서 재검표를 허용하기로 합의했습니다.']",3
108,us_history,부시 행정부는 2003년 다음과 동맹을 맺고 이라크 전쟁을 시작했습니다.,"['유엔 안전 보장 이사회', '사우디아라비아 및 기타 중동 국가', '독일, 프랑스 및 기타 주요 미국 동맹국', '영국, 그리고 여러 소규모 국가의 토큰 세력', '다른 국가 또는 국제기구 없음']",4
109,us_history,버락 오바마 대통령은 임기 초에 다음과 같은 문제를 제외하고는 모두 직면했습니다:,"['주택 및 모기지 위기', '뉴올리언스 시 홍수 구호', '이라크 전쟁', '폭락하는 주식 시장', '치솟는 실업률']",2
110,us_history,"""노예제는 이제 캔자스 영토에 사슬을 걸고, 죽음의 법규에 둘러싸여 모든 소중한 자유를 짓밟고 있습니다."" 이 성명은 다음 중 어느 쪽에 의해 작성되었을 가능성이 가장 높습니까?","['휘그', 'muckraker', '농장 소유자', '민주당', '폐지론자']",5
111,us_history,대통령의 법안 거부권은 의회의 다음과 같은 권한에 의해 견제됩니다.,"['3분의 2 이상의 찬성으로 거부권을 무효화합니다.', '필리버스터', '국민 투표 요청', '주 정부에 청원하기', '탄핵']",1
