,id,subject,question,choices,answer
111,117,world_history,The primary result of the Third Crusade was the,"['Muslim sacking of Constantinople', 'removal of Islamic rule in Spain', 'Christian failure to regain Jerusalem', 'foundation of the Latin Empire', 'Christian capture of Jerusalem']",Christian failure to regain Jerusalem
112,118,world_history,All of these took place in Brazil during the reign of Pedro II (1831-89) EXCEPT a/an,"['backlash against the ""coffee government""', 'focus on producing coffee instead of sugar', 'abolition of slavery throughout Brazil', 'modernizing of railroads and telegraphs', 'military coup that overthrew the monarchy']","backlash against the ""coffee government"""
113,119,world_history,Which of these leaders was MOST influential in the establishment of an Islamic government in modern Iran?,"['Reza Shah Pahlavi', 'Nader Shah Afshar', 'Ayatollah Rūh ?allāh Khomeynī', 'Mohammad Reza Shah Pahlavi', 'āghā Moh ?ammad Khān']",Ayatollah Rūh ?allāh Khomeynī
114,120,world_history,"In African tradition, elaborately carved and decorated wooden masks are most likely to be employed during","['ceremonies of spirits and religion', 'tribal battles and other warfare', 'family gatherings and clan meetings', 'theatrical and social entertainments', 'trade and diplomatic missions']",ceremonies of spirits and religion
115,121,world_history,"In 212 CE, Roman citizenship was extended to","['slaves and indentured servants', 'all free inhabitants of the Republic', 'all military personnel and veterans', 'educated native-born landowners', 'all free inhabitants of the empire']",all free inhabitants of the empire
116,122,world_history,The events that took place at Masada in 72-73 CE showed that the early Jews of Israel were,"['great reformers in economy and society', 'fierce conquerors of opposing kingdoms', 'mediators of conflicts between neighbors', 'determined defenders of their homeland', 'enlightened scholars of philosophy']",determined defenders of their homeland
117,123,world_history,Which of these shows the correct chronological order in which different types of metals were discovered and used?,"['Bronze, iron, steel, copper', 'Copper, bronze, iron, steel', 'Iron, steel, copper, bronze', 'Steel, copper, iron, bronze', 'Bronze, copper, steel, iron']","Copper, bronze, iron, steel"
118,124,world_history,London was originally developed from a village into a major walled city by the,"['Vikings, circa 865 CE', 'Normans, circa 1066 CE', 'Anglo-Saxons, circa 670 CE', 'Celts, circa 50 BCE', 'Romans, circa 43 CE']","Romans, circa 43 CE"
119,125,world_history,The kingdom of Great Zimbabwe was most notable in the African Iron Age for its extensive system of,"['military formations', 'walls and stonework', 'ports and markets', 'silver mines', 'salt mines']",walls and stonework
120,126,world_history,The Russo-Japanese War became the first event in modern history in which,"['colonial and imperial ambitions led to armed conflict', 'an Asian nation achieved victory over a European power', 'two major world powers clashed over territory', 'a conflict took place simultaneously on the land and sea', 'territory rather than ideology was the motivating factor']",an Asian nation achieved victory over a European power
121,127,world_history,The writings of Charles Dickens were BEST known for their criticism of,"['apparent hypocrisy in religious ethics', 'universal suffrage movements', 'British colonial ambitions and trade', 'economic inequality and poverty', 'racist practices and world slavery']",economic inequality and poverty
122,128,world_history,"In ancient times, the most common route for the Chinese to trade with the Roman Empire and Europe was","['Via Maris', 'Silk Roads', 'Appian Way', 'Middle Passage', ""King's Highway""]",Silk Roads
123,129,world_history,"The Four Noble Truths, traditionally believed to have been articulated by the Buddha in his first sermon after enlightenment, include all of the following EXCEPT","['suffering is caused by desire and other negative actions', 'dissemination of beliefs is necessary to a religion', 'human life is inevitably filled with sorrow', 'nirvana may be reached via the path of the Middle Way', 'cessation of desires can lead to the peace of nirvana']",dissemination of beliefs is necessary to a religion
124,130,world_history,"Chinese leader Kublai Khan was known for all of the following, EXCEPT","['introducing Buddhism to China', 'completing the Mongol conquest of China', 'establishing a capital city in Beijing', 'serving as host and benefactor to Marco Polo', 'launching unsuccessful invasions of Japan']",introducing Buddhism to China
125,131,world_history,"In seventeenth-century Holland, a major economic bubble resulted from speculative frenzy over the sale of","['artwork', 'religious relics', 'Chinese silks', 'houses', 'tulips']",tulips
126,133,world_history,Which of these was the primary obstacle to French construction of the Panama Canal in the 1880s?,"['Diseases carried by mosquitoes', 'Negotiations with labor unions', 'Encroachments by the British', 'Conflicts with the natives', 'Battles of the Spanish-American War']",Diseases carried by mosquitoes
127,134,world_history,"The Chinese concept of  t'ien ming, or mandate of heaven, most closely resembled the European ideal of","['indentured labor', 'feudal manorialism', 'the ""city on the hill""', 'divine right of kings', 'royal appanage']",divine right of kings
128,135,world_history,Which of these does NOT describe one of the reasons Mexico declined an alliance with Germany during World War I?,"['British blockades would prevent armament shipments to Mexico.', 'Americans in former Mexican territories would refuse to assimilate.', 'Mexican ships felt too threatened by German U-boats.', 'Attacking the United States would endanger South American alliances.', 'The United States would be too powerful an enemy for Mexico.']",Mexican ships felt too threatened by German U-boats.
